COUNTY_CODE,STATENAME,COUNTY,MA_REGION_CODE,MA_REGION,PDP_REGION_CODE,PDP_REGION
28760,Nebraska,Sarpy,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28770,Nebraska,Saunders,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28780,Nebraska,Scotts Bluff,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28790,Nebraska,Seward,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28800,Nebraska,Sheridan,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28810,Nebraska,Sherman,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28820,Nebraska,Sioux,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28830,Nebraska,Stanton,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28840,Nebraska,Thayer,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28850,Nebraska,Thomas,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28860,Nebraska,Thurston,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28870,Nebraska,Valley,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28880,Nebraska,Washington,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28890,Nebraska,Wayne,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28900,Nebraska,Webster,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28910,Nebraska,Wheeler,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28920,Nebraska,York,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35000,North Dakota,Adams,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35010,North Dakota,Barnes,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35020,North Dakota,Benson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35030,North Dakota,Billings,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35040,North Dakota,Bottineau,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35050,North Dakota,Bowman,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35060,North Dakota,Burke,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35070,North Dakota,Burleigh,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35080,North Dakota,Cass,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35090,North Dakota,Cavalier,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35100,North Dakota,Dickey,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35110,North Dakota,Divide,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35120,North Dakota,Dunn,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35130,North Dakota,Eddy,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35140,North Dakota,Emmons,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35150,North Dakota,Foster,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35160,North Dakota,Golden Valley,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35170,North Dakota,Grand Forks,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35180,North Dakota,Grant,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35190,North Dakota,Griggs,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35200,North Dakota,Hettinger,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35210,North Dakota,Kidder,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35220,North Dakota,LaMoure,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35230,North Dakota,Logan,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35240,North Dakota,McHenry,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35250,North Dakota,McIntosh,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35260,North Dakota,McKenzie,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35270,North Dakota,McLean,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35280,North Dakota,Mercer,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35290,North Dakota,Morton,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35300,North Dakota,Mountrail,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35310,North Dakota,Nelson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35320,North Dakota,Oliver,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35330,North Dakota,Pembina,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35340,North Dakota,Pierce,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35350,North Dakota,Ramsey,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35360,North Dakota,Ransom,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35370,North Dakota,Renville,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35380,North Dakota,Richland,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35390,North Dakota,Rolette,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35400,North Dakota,Sargent,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35410,North Dakota,Sheridan,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35420,North Dakota,Sioux,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35430,North Dakota,Slope,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35440,North Dakota,Stark,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35450,North Dakota,Steele,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35460,North Dakota,Stutsman,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35470,North Dakota,Towner,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35480,North Dakota,Traill,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35490,North Dakota,Walsh,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35500,North Dakota,Ward,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35510,North Dakota,Wells,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
35520,North Dakota,Williams,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43010,South Dakota,Aurora,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43020,South Dakota,Beadle,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43030,South Dakota,Bennett,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43040,South Dakota,Bon Homme,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43050,South Dakota,Brookings,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43060,South Dakota,Brown,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43070,South Dakota,Brule,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43080,South Dakota,Buffalo,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43090,South Dakota,Butte,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43100,South Dakota,Campbell,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43110,South Dakota,Charles Mix,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43120,South Dakota,Clark,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43130,South Dakota,Clay,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43140,South Dakota,Codington,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43150,South Dakota,Corson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43160,South Dakota,Custer,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43170,South Dakota,Davison,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43180,South Dakota,Day,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43190,South Dakota,Deuel,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43200,South Dakota,Dewey,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43210,South Dakota,Douglas,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43220,South Dakota,Edmunds,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43230,South Dakota,Fall River,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43240,South Dakota,Faulk,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43250,South Dakota,Grant,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43260,South Dakota,Gregory,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43270,South Dakota,Haakon,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43280,South Dakota,Hamlin,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43290,South Dakota,Hand,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43300,South Dakota,Hanson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43310,South Dakota,Harding,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43320,South Dakota,Hughes,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43330,South Dakota,Hutchinson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43340,South Dakota,Hyde,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43350,South Dakota,Jackson,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
43360,South Dakota,Jerauld,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
