BusinessYear,StateCode,IssuerId,IssuerMarketPlaceMarketingName,SourceName,ImportDate,MarketCoverage,DentalOnlyPlan,StandardComponentId,PlanMarketingName,HIOSProductId,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,DesignType,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,PlanEffectiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,PlanVariantMarketingName,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,SBCHavingSimplefractureDeductible,SBCHavingSimplefractureCopayment,SBCHavingSimplefractureCoinsurance,SBCHavingSimplefractureLimit,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0940001,Moda Select Alaska Standard Gold,73836AK094,AKN002,AKS002,AKF008,Existing,PPO,Gold,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0940001-03,Moda Select Alaska Standard Gold - AI/AN Limited,Limited Cost Sharing Plan Variation,"",0.7803779227020161,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,200 ",$8200 per person,$16400 per group,"","","","$27,400 ",$27400 per person,$54800 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,000 ",$2000 per person,$4000 per group,25.00%,"","","","","$6,000 ",$6000 per person,$12000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Gold-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-00,Moda Select Alaska Standard Silver,Standard Silver Off Exchange Plan,"",0.700079495,Yes,Yes,No,100%,"","$6,000 ",$10 ,"$2,600 ",$50 ,$400 ,"$1,500 ",$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,900 ",$8900 per person,$17800 per group,"","","","$26,700 ",$26700 per person,$53400 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,40.00%,"","","","","$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-01,Moda Select Alaska Standard Silver,Standard Silver On Exchange Plan,"",0.700079495,Yes,Yes,No,100%,"","$6,000 ",$10 ,"$2,600 ",$50 ,$400 ,"$1,500 ",$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,900 ",$8900 per person,$17800 per group,"","","","$26,700 ",$26700 per person,$53400 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,40.00%,"","","","","$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-02,Moda Select Alaska Standard Silver - AI/AN Zero,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,Not Applicable,$0 per person,$0 per group,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-03,Moda Select Alaska Standard Silver - AI/AN Limited,Limited Cost Sharing Plan Variation,"",0.700079495,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,900 ",$8900 per person,$17800 per group,"","","","$26,700 ",$26700 per person,$53400 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$6,000 ",$6000 per person,$12000 per group,40.00%,"","","","","$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-04,Moda Select Alaska Standard Silver - 73% CSR,73% AV Level Silver Plan,"",0.7307023609354409,Yes,Yes,No,100%,"","$3,000 ",$10 ,"$3,800 ",$50 ,$400 ,"$1,500 ",$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$7,400 ",$7400 per person,$14800 per group,"","","","$22,200 ",$22200 per person,$44400 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$3,000 ",$3000 per person,$6000 per group,40.00%,"","","","","$17,100 ",$17100 per person,$34200 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-73-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-05,Moda Select Alaska Standard Silver - 87% CSR,87% AV Level Silver Plan,"",0.870442632,Yes,Yes,No,100%,"",$700 ,$0 ,"$2,600 ",$50 ,$400 ,"$1,000 ",$0 ,$20 ,$700 ,$100 ,$500 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$3,300 ",$3300 per person,$6600 per group,"","","","$9,900 ",$9900 per person,$19800 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$700 ,$700 per person,$1400 per group,30.00%,"","","","","$2,100 ",$2100 per person,$4200 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-87-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0950001,Moda Select Alaska Standard Silver,73836AK095,AKN002,AKS002,AKF010,Existing,PPO,Silver,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0950001-06,Moda Select Alaska Standard Silver - 94% CSR,94% AV Level Silver Plan,"",0.9411075,Yes,Yes,No,100%,"",$0 ,$0 ,"$2,200 ",$50 ,$0 ,$600 ,$90 ,$20 ,$0 ,$30 ,$600 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$2,200 ",$2200 per person,$4400 per group,"","","","$6,600 ",$6600 per person,$13200 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,25.00%,"","","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,No,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Silver-94-CSR-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0960001,Moda Select Alaska Standard Bronze,73836AK096,AKN002,AKS002,AKF015,Existing,PPO,Expanded Bronze,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0960001-00,Moda Select Alaska Standard Bronze,Standard Bronze Off Exchange Plan,"",0.641164683,Yes,Yes,No,100%,"","$7,500 ",$0 ,"$2,500 ",$50 ,"$4,500 ",$500 ,$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$10,000 ",$10000 per person,$20000 per group,"","","","$30,000 ",$30000 per person,$60000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$7,500 ",$7500 per person,$15000 per group,50.00%,"","","","","$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Bronze-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0960001,Moda Select Alaska Standard Bronze,73836AK096,AKN002,AKS002,AKF015,Existing,PPO,Expanded Bronze,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0960001-01,Moda Select Alaska Standard Bronze,Standard Bronze On Exchange Plan,"",0.641164683,Yes,Yes,No,100%,"","$7,500 ",$0 ,"$2,500 ",$50 ,"$4,500 ",$500 ,$0 ,$20 ,"$2,300 ",$300 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$10,000 ",$10000 per person,$20000 per group,"","","","$30,000 ",$30000 per person,$60000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$7,500 ",$7500 per person,$15000 per group,50.00%,"","","","","$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Bronze-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0960001,Moda Select Alaska Standard Bronze,73836AK096,AKN002,AKS002,AKF015,Existing,PPO,Expanded Bronze,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0960001-02,Moda Select Alaska Standard Bronze - AI/AN Zero,Zero Cost Sharing Plan Variation,"",1,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,"","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",$0 ,$0 per person,$0 per group,0.00%,"","","","",$0 ,$0 per person,$0 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Bronze-AI-AN-Zero-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0960001,Moda Select Alaska Standard Bronze,73836AK096,AKN002,AKS002,AKF015,Existing,PPO,Expanded Bronze,Design 1,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0960001-03,Moda Select Alaska Standard Bronze - AI/AN Limited,Limited Cost Sharing Plan Variation,"",0.641164683,Yes,Yes,No,100%,"",$0 ,$0 ,$0 ,$50 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$10,000 ",$10000 per person,$20000 per group,"","","","$30,000 ",$30000 per person,$60000 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$7,500 ",$7500 per person,$15000 per group,50.00%,"","","","","$22,500 ",$22500 per person,$45000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Standard-Bronze-AI-AN-Limited-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0970002,Moda Select Alaska Bronze HDHP 5500,73836AK097,AKN002,AKS002,AKF016,Existing,PPO,Expanded Bronze,Not Applicable,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0970002-00,Moda Select Alaska Bronze HDHP 5500,Standard Bronze Off Exchange Plan,"",0.638876737,Yes,Yes,Yes,50%,50%,"$5,500 ",$0 ,"$2,550 ",$50 ,"$5,300 ",$60 ,$0 ,$20 ,"$2,800 ",$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,050 ",$8050 per person,$16100 per group,"$8,050 ",$8050 per person,$16100 per group,"$27,750 ",$27750 per person,$55500 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$5,500 ",$5500 per person,$11000 per group,40.00%,"$6,000 ",$6000 per person,$12000 per group,50.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-HDHP-5500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
2026,AK,73836,"Moda Health Plan, Inc.",HIOS,10/15/2025,Individual,No,73836AK0970002,Moda Select Alaska Bronze HDHP 5500,73836AK097,AKN002,AKS002,AKF016,Existing,PPO,Expanded Bronze,Not Applicable,No,Both,No,No,"","",$0.00 ,No,Allows Adult and Child-Only,"",No,"Asthma, Depression, Diabetes, Heart Disease, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy",0.984,"","",1/1/2026,12/31/2026,Yes,Emergency care only,Yes,For out-of-area dependent children and for care outside of Alaska,Yes,https://modahealth.com/members/ebill.shtml,https://www.modahealth.com/pdl,73836AK0970002-01,Moda Select Alaska Bronze HDHP 5500,Standard Bronze On Exchange Plan,"",0.638876737,Yes,Yes,Yes,50%,50%,"$5,500 ",$0 ,"$2,550 ",$50 ,"$5,300 ",$60 ,$0 ,$20 ,"$2,800 ",$0 ,$0 ,$0 ,"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","$8,050 ",$8050 per person,$16100 per group,"$8,050 ",$8050 per person,$16100 per group,"$27,750 ",$27750 per person,$55500 per group,Not Applicable,per person not applicable,per group not applicable,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","$5,500 ",$5500 per person,$11000 per group,40.00%,"$6,000 ",$6000 per person,$12000 per group,50.00%,"$18,000 ",$18000 per person,$36000 per group,Not Applicable,per person not applicable,per group not applicable,Yes,"","",http://www.modahealth.com/-/media/modahealth/shared/plans/AK/2026/individual/Moda-Select-Alaska-Bronze-HDHP-5500-SBC-2026-AK.pdf,http://www.modahealth.com/-/media/modahealth/shared/brochure/AK/2026/individual/Moda-IND-MED-DEN-Moda-Select-Brochure-2026-AK.pdf
